approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,130,0.007458820939064026,1.3566666666666667,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'SNA' and year_date = 2002;
",100
US,131,0.012260980904102325,31.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2010 and arr_delay >= 404.00 and arr_delay <= 478.00;
",100
US,132,0.012170150876045227,30.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out > 135.00 and taxi_out < 259.00 and taxi_in >= 32.00 and taxi_in <= 92.00;
",100
US,133,0.011679425835609436,3.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'STT' and taxi_out >= 190.00 and taxi_out < 297.00;
",100
US,134,0.013674475252628326,1.0168762344290827,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 237.00 and air_time < 407.00 and dep_delay >= 15.00 and dep_delay <= 437.00;
",100
US,135,0.008315905928611755,1.0869565217391304,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 326.00 and air_time < 419.00 and taxi_out >= 81.00 and taxi_out < 89.00;
",100
US,136,0.0122971311211586,10.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 1235.00 and arr_delay < 1271.00 and taxi_in >= 0.00 and taxi_in <= 839.00;
",100
US,137,0.012728989124298096,1.265,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 1263.00 and distance <= 2390.00 and arr_delay >= 359.00 and arr_delay < 468.00;
",100
US,138,0.012984588742256165,1.0491666666666666,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2014 and origin = 'PHX' and distance >= 1129.00 and distance < 1947.00;
",100
US,139,0.014133892953395844,1.0089752816020026,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time >= 181.00 and air_time <= 504.00;
",100
US,140,0.008453764021396637,20.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out >= 28.0 and taxi_out < 35.0 and dep_delay >= 600.0 and dep_delay < 800.0;
",100
US,141,0.017653025686740875,1.0074037464152785,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 21.00 and air_time < 514.00;
",100
US,142,0.009997241199016571,44.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 544.00 and distance < 700.00 and taxi_in > 137.00 and taxi_in < 1439.00;
",100
US,143,0.007410623133182526,1.5748031496062993,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'LWB';
",100
US,144,0.011713594198226929,1.047,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out > 158.00 and taxi_out < 375.00 and dep_delay >= -10.00 and dep_delay <= 170.00;
",100
US,145,0.01265997439622879,1.0367613636363637,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 164.0 and arr_delay < 328.0;
",100
US,146,0.007701791822910309,1.048421052631579,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'FSD';
",100
US,147,0.007488250732421875,1.1233333333333333,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'FCA';
",100
US,148,0.007455699145793915,74.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'GST';
",100
US,149,0.00805027037858963,1.0022271714922049,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay > 115.00 and arr_delay <= 866.00 and taxi_out >= 127.00 and taxi_out < 177.00;
",100
US,150,0.007300995290279388,1.0208889586932621,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'KOA';
",100
